,time,count
3166,2017-08-15,11
1347,2017-08-16,16
683,2017-08-17,19
4562,2017-08-18,6
2006,2017-08-19,14
1638,2017-08-20,15
3441,2017-08-21,10
4337,2017-08-22,7
2787,2017-08-23,12
3175,2017-08-24,11
4228,2017-08-25,8
3438,2017-08-26,10
4000,2017-08-27,9
4967,2017-08-28,2
1981,2017-08-29,14
3994,2017-08-30,9
3433,2017-08-31,10
3983,2017-09-01,9
1982,2017-09-02,14
4193,2017-09-03,8
1637,2017-09-04,15
1984,2017-09-05,14
3179,2017-09-06,11
2784,2017-09-07,12
853,2017-09-08,18
1072,2017-09-09,17
1636,2017-09-10,15
2783,2017-09-11,12
4447,2017-09-12,7
4782,2017-09-13,4
2782,2017-09-14,12
4211,2017-09-15,8
4435,2017-09-16,7
1318,2017-09-17,16
1986,2017-09-18,14
928,2017-09-19,18
2796,2017-09-20,12
2780,2017-09-21,12
4038,2017-09-22,9
3131,2017-09-23,11
3133,2017-09-24,11
4047,2017-09-25,8
2398,2017-09-26,13
3135,2017-09-27,11
3410,2017-09-28,10
2395,2017-09-29,13
4733,2017-09-30,5
2813,2017-10-01,12
4189,2017-10-02,8
4521,2017-10-03,6
3960,2017-10-04,9
1988,2017-10-05,14
4083,2017-10-06,8
2812,2017-10-07,12
3003,2017-10-08,12
3145,2017-10-09,11
3148,2017-10-10,11
4048,2017-10-11,8
4829,2017-10-12,4
4446,2017-10-13,7
4430,2017-10-14,7
4406,2017-10-15,7
4407,2017-10-16,7
3987,2017-10-17,9
3979,2017-10-18,9
4059,2017-10-19,8
3963,2017-10-20,9
2391,2017-10-21,13
1989,2017-10-22,14
2409,2017-10-23,13
3422,2017-10-24,10
3425,2017-10-25,10
2410,2017-10-26,13
4477,2017-10-27,7
4502,2017-10-28,6
2804,2017-10-29,12
2802,2017-10-30,12
3434,2017-10-31,10
1990,2017-11-01,14
3186,2017-11-02,11
2801,2017-11-03,12
697,2017-11-04,19
3949,2017-11-05,9
2798,2017-11-06,12
3954,2017-11-07,9
2760,2017-11-08,12
3956,2017-11-09,9
2777,2017-11-10,12
4330,2017-11-11,7
2428,2017-11-12,13
3221,2017-11-13,11
4822,2017-11-14,4
2757,2017-11-15,12
4004,2017-11-16,9
1979,2017-11-17,14
3409,2017-11-18,10
3969,2017-11-19,9
4519,2017-11-20,6
4291,2017-11-21,7
1992,2017-11-22,14
1288,2017-11-23,16
4297,2017-11-24,7
4111,2017-11-25,8
3225,2017-11-26,11
3215,2017-11-27,11
2427,2017-11-28,13
3231,2017-11-29,11
2426,2017-11-30,13
1285,2017-12-01,16
903,2017-12-02,18
4384,2017-12-03,7
4758,2017-12-04,5
3234,2017-12-05,11
4535,2017-12-06,6
4018,2017-12-07,9
3235,2017-12-08,11
4023,2017-12-09,9
4024,2017-12-10,9
2748,2017-12-11,12
1283,2017-12-12,16
2424,2017-12-13,13
3239,2017-12-14,11
2423,2017-12-15,13
4138,2017-12-16,8
4135,2017-12-17,8
2745,2017-12-18,12
2758,2017-12-19,12
1996,2017-12-20,14
3515,2017-12-21,10
4507,2017-12-22,6
2759,2017-12-23,12
1633,2017-12-24,15
3513,2017-12-25,10
4131,2017-12-26,8
4021,2017-12-27,9
2412,2017-12-28,13
4359,2017-12-29,7
4130,2017-12-30,8
3196,2017-12-31,11
2776,2018-01-01,12
4520,2018-01-02,6
1632,2018-01-03,15
2773,2018-01-04,12
4040,2018-01-05,9
1631,2018-01-06,15
3506,2018-01-07,10
3504,2018-01-08,10
2419,2018-01-09,13
4627,2018-01-10,6
1628,2018-01-11,15
2002,2018-01-12,14
1211,2018-01-13,17
1627,2018-01-14,15
3129,2018-01-15,11
3106,2018-01-16,11
4353,2018-01-17,7
3520,2018-01-18,10
2763,2018-01-19,12
2414,2018-01-20,13
2815,2018-01-21,12
4348,2018-01-22,7
4139,2018-01-23,8
2411,2018-01-24,13
3521,2018-01-25,10
2816,2018-01-26,12
4017,2018-01-27,9
2004,2018-01-28,14
809,2018-01-29,18
4016,2018-01-30,9
3052,2018-01-31,11
1993,2018-02-01,14
2388,2018-02-02,13
4027,2018-02-03,9
1626,2018-02-04,15
4792,2018-02-05,4
2867,2018-02-06,12
3542,2018-02-07,10
4113,2018-02-08,8
2362,2018-02-09,13
4115,2018-02-10,8
4617,2018-02-11,6
1180,2018-02-12,17
4287,2018-02-13,7
3966,2018-02-14,9
1625,2018-02-15,15
2069,2018-02-16,14
1624,2018-02-17,15
2359,2018-02-18,13
1623,2018-02-19,15
2861,2018-02-20,12
2075,2018-02-21,14
1682,2018-02-22,15
3036,2018-02-23,11
4180,2018-02-24,8
3944,2018-02-25,9
1704,2018-02-26,15
4404,2018-02-27,7
4484,2018-02-28,7
3529,2018-03-01,10
2873,2018-03-02,12
4001,2018-03-03,9
2874,2018-03-04,12
4461,2018-03-05,7
4147,2018-03-06,8
3998,2018-03-07,9
4662,2018-03-08,6
3997,2018-03-09,9
2078,2018-03-10,14
3996,2018-03-11,9
3995,2018-03-12,9
3992,2018-03-13,9
2889,2018-03-14,12
3524,2018-03-15,10
4814,2018-03-16,4
5079,2018-03-17,2
3034,2018-03-18,11
3035,2018-03-19,11
787,2018-03-20,18
3470,2018-03-21,10
4160,2018-03-22,8
3037,2018-03-23,11
3980,2018-03-24,9
4576,2018-03-25,6
4682,2018-03-26,5
3038,2018-03-27,11
3977,2018-03-28,9
2079,2018-03-29,14
4145,2018-03-30,8
2885,2018-03-31,12
4571,2018-04-01,6
3494,2018-04-02,10
2080,2018-04-03,14
3074,2018-04-04,11
3088,2018-04-05,11
4431,2018-04-06,7
2875,2018-04-07,12
3991,2018-04-08,9
3104,2018-04-09,11
2081,2018-04-10,14
4046,2018-04-11,8
4095,2018-04-12,8
1198,2018-04-13,17
899,2018-04-14,18
436,2018-04-15,20
1743,2018-04-16,15
3460,2018-04-17,10
3459,2018-04-18,10
3955,2018-04-19,9
1742,2018-04-20,15
3456,2018-04-21,10
2878,2018-04-22,12
827,2018-04-23,18
1265,2018-04-24,16
4075,2018-04-25,8
4597,2018-04-26,6
4076,2018-04-27,8
4598,2018-04-28,6
3970,2018-04-29,9
2856,2018-04-30,12
3454,2018-05-01,10
3113,2018-05-02,11
2383,2018-05-03,13
4606,2018-05-04,6
4424,2018-05-05,7
4035,2018-05-06,9
4070,2018-05-07,8
4739,2018-05-08,5
4011,2018-05-09,9
3117,2018-05-10,11
4609,2018-05-11,6
3451,2018-05-12,10
4317,2018-05-13,7
4319,2018-05-14,7
3119,2018-05-15,11
4085,2018-05-16,8
4022,2018-05-17,9
3447,2018-05-18,10
2832,2018-05-19,12
4294,2018-05-20,7
3122,2018-05-21,11
3457,2018-05-22,10
4803,2018-05-23,4
4614,2018-05-24,6
4058,2018-05-25,8
1740,2018-05-26,15
4060,2018-05-27,8
4368,2018-05-28,7
3943,2018-05-29,9
3124,2018-05-30,11
2830,2018-05-31,12
3126,2018-06-01,11
4276,2018-06-02,8
4315,2018-06-03,7
2382,2018-06-04,13
2828,2018-06-05,12
2086,2018-06-06,14
4592,2018-06-07,6
4752,2018-06-08,5
4282,2018-06-09,8
1227,2018-06-10,16
3493,2018-06-11,10
2087,2018-06-12,14
4267,2018-06-13,8
4268,2018-06-14,8
2827,2018-06-15,12
3958,2018-06-16,9
4227,2018-06-17,8
3950,2018-06-18,9
3491,2018-06-19,10
3080,2018-06-20,11
4578,2018-06-21,6
4579,2018-06-22,6
4449,2018-06-23,7
2825,2018-06-24,12
4566,2018-06-25,6
4455,2018-06-26,7
3489,2018-06-27,10
4219,2018-06-28,8
4589,2018-06-29,6
3487,2018-06-30,10
2823,2018-07-01,12
2821,2018-07-02,12
4620,2018-07-03,6
4194,2018-07-04,8
3484,2018-07-05,10
2820,2018-07-06,12
2379,2018-07-07,13
1733,2018-07-08,15
4862,2018-07-09,4
3479,2018-07-10,10
2834,2018-07-11,12
4190,2018-07-12,8
4650,2018-07-13,6
4203,2018-07-14,8
3092,2018-07-15,11
4656,2018-07-16,6
4479,2018-07-17,7
2368,2018-07-18,13
3093,2018-07-19,11
3095,2018-07-20,11
4249,2018-07-21,8
3948,2018-07-22,9
4318,2018-07-23,7
3953,2018-07-24,9
2740,2018-07-25,12
3096,2018-07-26,11
3473,2018-07-27,10
4623,2018-07-28,6
2849,2018-07-29,12
3964,2018-07-30,9
4258,2018-07-31,8
4259,2018-08-01,8
3967,2018-08-02,9
2848,2018-08-03,12
4285,2018-08-04,7
2847,2018-08-05,12
4625,2018-08-06,6
4295,2018-08-07,7
3442,2018-08-08,10
4632,2018-08-09,6
2844,2018-08-10,12
4633,2018-08-11,6
4892,2018-08-12,3
4893,2018-08-13,3
4635,2018-08-14,6
4636,2018-08-15,6
2843,2018-08-16,12
3474,2018-08-17,10
2372,2018-08-18,13
4235,2018-08-19,8
3364,2018-08-20,11
3345,2018-08-21,11
3365,2018-08-22,11
2842,2018-08-23,12
3478,2018-08-24,10
1732,2018-08-25,15
4014,2018-08-26,9
1252,2018-08-27,16
2370,2018-08-28,13
2068,2018-08-29,14
3482,2018-08-30,10
1338,2018-08-31,16
4033,2018-09-01,9
3546,2018-09-02,10
4786,2018-09-03,4
4370,2018-09-04,7
4653,2018-09-05,6
3490,2018-09-06,10
3941,2018-09-07,9
1189,2018-09-08,17
3347,2018-09-09,11
3483,2018-09-10,10
3329,2018-09-11,11
2066,2018-09-12,14
3468,2018-09-13,10
3767,2018-09-14,9
1310,2018-09-15,16
2632,2018-09-16,12
4838,2018-09-17,4
4239,2018-09-18,8
4352,2018-09-19,7
3736,2018-09-20,9
4351,2018-09-21,7
720,2018-09-22,18
3450,2018-09-23,10
2650,2018-09-24,12
2040,2018-09-25,14
3453,2018-09-26,10
4237,2018-09-27,8
4372,2018-09-28,7
4721,2018-09-29,5
4720,2018-09-30,5
4401,2018-10-01,7
2657,2018-10-02,12
1207,2018-10-03,17
2659,2018-10-04,12
4398,2018-10-05,7
3445,2018-10-06,10
3800,2018-10-07,9
4657,2018-10-08,6
3373,2018-10-09,11
4719,2018-10-10,5
4717,2018-10-11,5
4639,2018-10-12,6
3462,2018-10-13,10
3773,2018-10-14,9
2643,2018-10-15,12
2631,2018-10-16,12
4385,2018-10-17,7
4231,2018-10-18,8
3777,2018-10-19,9
4230,2018-10-20,8
3778,2018-10-21,9
3464,2018-10-22,10
3466,2018-10-23,10
4716,2018-10-24,5
3467,2018-10-25,10
2496,2018-10-26,13
2494,2018-10-27,13
4246,2018-10-28,8
4255,2018-10-29,8
3271,2018-10-30,11
1728,2018-10-31,15
2630,2018-11-01,12
2493,2018-11-02,13
4305,2018-11-03,7
3242,2018-11-04,11
4628,2018-11-05,6
4293,2018-11-06,7
3276,2018-11-07,11
1092,2018-11-08,17
3793,2018-11-09,9
4713,2018-11-10,5
4643,2018-11-11,6
4288,2018-11-12,7
3769,2018-11-13,9
3799,2018-11-14,9
3525,2018-11-15,10
4306,2018-11-16,7
2042,2018-11-17,14
3791,2018-11-18,9
2492,2018-11-19,13
3526,2018-11-20,10
3528,2018-11-21,10
4256,2018-11-22,8
2661,2018-11-23,12
3531,2018-11-24,10
4328,2018-11-25,7
2660,2018-11-26,12
4326,2018-11-27,7
4253,2018-11-28,8
3533,2018-11-29,10
3523,2018-11-30,10
4252,2018-12-01,8
2646,2018-12-02,12
755,2018-12-03,18
418,2018-12-04,21
4251,2018-12-05,8
3781,2018-12-06,9
3776,2018-12-07,9
4697,2018-12-08,5
3540,2018-12-09,10
4314,2018-12-10,7
4248,2018-12-11,8
2490,2018-12-12,13
4663,2018-12-13,6
1308,2018-12-14,16
3543,2018-12-15,10
1727,2018-12-16,15
2044,2018-12-17,14
4191,2018-12-18,8
3258,2018-12-19,11
2479,2018-12-20,13
4854,2018-12-21,4
1281,2018-12-22,16
3772,2018-12-23,9
3545,2018-12-24,10
2648,2018-12-25,12
4205,2018-12-26,8
2486,2018-12-27,13
1745,2018-12-28,15
4856,2018-12-29,4
138,2018-12-30,24
3315,2018-12-31,11
4470,2019-01-01,7
3317,2019-01-02,11
3797,2019-01-03,9
3318,2019-01-04,11
2046,2019-01-05,14
4465,2019-01-06,7
1746,2019-01-07,15
2048,2019-01-08,14
3819,2019-01-09,9
1756,2019-01-10,15
3818,2019-01-11,9
2652,2019-01-12,12
2484,2019-01-13,13
3322,2019-01-14,11
3815,2019-01-15,9
1763,2019-01-16,15
1762,2019-01-17,15
4197,2019-01-18,8
517,2019-01-19,20
2483,2019-01-20,13
2051,2019-01-21,14
2642,2019-01-22,12
2637,2019-01-23,12
3508,2019-01-24,10
4195,2019-01-25,8
2481,2019-01-26,13
2054,2019-01-27,14
4591,2019-01-28,6
3288,2019-01-29,11
2055,2019-01-30,14
3510,2019-01-31,10
2627,2019-02-01,12
4208,2019-02-02,8
3511,2019-02-03,10
2480,2019-02-04,13
2057,2019-02-05,14
4224,2019-02-06,8
4223,2019-02-07,8
2498,2019-02-08,13
3809,2019-02-09,9
756,2019-02-10,18
3798,2019-02-11,9
2638,2019-02-12,12
1153,2019-02-13,17
3807,2019-02-14,9
581,2019-02-15,19
512,2019-02-16,20
1761,2019-02-17,15
2639,2019-02-18,12
3806,2019-02-19,9
3804,2019-02-20,9
3803,2019-02-21,9
1760,2019-02-22,15
3299,2019-02-23,11
4784,2019-02-24,4
583,2019-02-25,19
880,2019-02-26,18
42,2019-02-27,27
48,2019-02-28,27
1127,2019-03-01,17
1275,2019-03-02,16
833,2019-03-03,18
2674,2019-03-04,12
2489,2019-03-05,13
3305,2019-03-06,11
3518,2019-03-07,10
4699,2019-03-08,5
3519,2019-03-09,10
3328,2019-03-10,11
3415,2019-03-11,10
595,2019-03-12,19
3771,2019-03-13,9
1242,2019-03-14,16
3401,2019-03-15,10
4436,2019-03-16,7
2059,2019-03-17,14
3405,2019-03-18,10
349,2019-03-19,21
1135,2019-03-20,17
4266,2019-03-21,8
2719,2019-03-22,12
2060,2019-03-23,14
4264,2019-03-24,8
3295,2019-03-25,11
2718,2019-03-26,12
2717,2019-03-27,12
2716,2019-03-28,12
4412,2019-03-29,7
4794,2019-03-30,4
3308,2019-03-31,11
2715,2019-04-01,12
3398,2019-04-02,10
4741,2019-04-03,5
3323,2019-04-04,11
3411,2019-04-05,10
3316,2019-04-06,11
4580,2019-04-07,6
3440,2019-04-08,10
4281,2019-04-09,8
3435,2019-04-10,10
576,2019-04-11,19
4475,2019-04-12,7
3729,2019-04-13,9
3432,2019-04-14,10
3431,2019-04-15,10
4325,2019-04-16,7
4331,2019-04-17,7
4332,2019-04-18,7
3251,2019-04-19,11
4338,2019-04-20,7
2518,2019-04-21,13
3424,2019-04-22,10
4278,2019-04-23,8
3423,2019-04-24,10
2516,2019-04-25,13
3418,2019-04-26,10
4382,2019-04-27,7
3417,2019-04-28,10
2515,2019-04-29,13
2710,2019-04-30,12
3416,2019-05-01,10
2709,2019-05-02,12
2514,2019-05-03,13
4467,2019-05-04,7
2512,2019-05-05,13
2510,2019-05-06,13
3371,2019-05-07,11
3372,2019-05-08,11
2705,2019-05-09,12
2720,2019-05-10,12
3376,2019-05-11,11
3763,2019-05-12,9
4342,2019-05-13,7
3377,2019-05-14,11
2509,2019-05-15,13
4747,2019-05-16,5
2891,2019-05-17,12
1759,2019-05-18,15
2508,2019-05-19,13
3341,2019-05-20,11
3761,2019-05-21,9
524,2019-05-22,20
2506,2019-05-23,13
1126,2019-05-24,17
2737,2019-05-25,12
1758,2019-05-26,15
3439,2019-05-27,10
3759,2019-05-28,9
2736,2019-05-29,12
3356,2019-05-30,11
2504,2019-05-31,13
4094,2019-06-01,8
3407,2019-06-02,10
243,2019-06-03,22
4089,2019-06-04,8
2732,2019-06-05,12
3339,2019-06-06,11
3752,2019-06-07,9
931,2019-06-08,18
1120,2019-06-09,17
1757,2019-06-10,15
3392,2019-06-11,11
4612,2019-06-12,6
4402,2019-06-13,7
2478,2019-06-14,13
1143,2019-06-15,17
4067,2019-06-16,8
3344,2019-06-17,11
2477,2019-06-18,13
1755,2019-06-19,15
3748,2019-06-20,9
3746,2019-06-21,9
3282,2019-06-22,11
4066,2019-06-23,8
3292,2019-06-24,11
3817,2019-06-25,9
1747,2019-06-26,15
2453,2019-06-27,13
4734,2019-06-28,5
3883,2019-06-29,9
1978,2019-06-30,14
1754,2019-07-01,15
4731,2019-07-02,5
526,2019-07-03,20
3910,2019-07-04,9
2703,2019-07-05,12
3311,2019-07-06,11
3535,2019-07-07,10
3908,2019-07-08,9
2701,2019-07-09,12
2449,2019-07-10,13
3455,2019-07-11,10
1479,2019-07-12,16
1753,2019-07-13,15
2679,2019-07-14,12
3902,2019-07-15,9
2446,2019-07-16,13
1481,2019-07-17,16
1890,2019-07-18,14
1886,2019-07-19,14
4290,2019-07-20,7
4671,2019-07-21,5
3448,2019-07-22,10
2676,2019-07-23,12
2445,2019-07-24,13
1752,2019-07-25,15
3822,2019-07-26,9
2675,2019-07-27,12
3477,2019-07-28,10
3469,2019-07-29,10
2440,2019-07-30,13
902,2019-07-31,18
3040,2019-08-01,11
2438,2019-08-02,13
1881,2019-08-03,14
55,2019-08-04,26
1152,2019-08-05,17
538,2019-08-06,20
3894,2019-08-07,9
1148,2019-08-08,17
2436,2019-08-09,13
3056,2019-08-10,11
639,2019-08-11,19
1751,2019-08-12,15
2699,2019-08-13,12
1522,2019-08-14,16
642,2019-08-15,19
1879,2019-08-16,14
1878,2019-08-17,14
4605,2019-08-18,6
649,2019-08-19,19
3891,2019-08-20,9
2435,2019-08-21,13
1076,2019-08-22,17
3199,2019-08-23,11
140,2019-08-24,24
2454,2019-08-25,13
4454,2019-08-26,7
3408,2019-08-27,10
3887,2019-08-28,9
1074,2019-08-29,17
1877,2019-08-30,14
3155,2019-08-31,11
1750,2019-09-01,15
3142,2019-09-02,11
1884,2019-09-03,14
209,2019-09-04,23
1071,2019-09-05,17
1749,2019-09-06,15
724,2019-09-07,18
216,2019-09-08,23
1391,2019-09-09,16
666,2019-09-10,19
2472,2019-09-11,13
2471,2019-09-12,13
3885,2019-09-13,9
757,2019-09-14,18
2689,2019-09-15,12
1914,2019-09-16,14
3161,2019-09-17,11
3013,2019-09-18,12
4570,2019-09-19,6
3007,2019-09-20,12
1909,2019-09-21,14
1115,2019-09-22,17
1748,2019-09-23,15
3413,2019-09-24,10
4573,2019-09-25,6
613,2019-09-26,19
3898,2019-09-27,9
807,2019-09-28,18
2463,2019-09-29,13
2462,2019-09-30,13
3201,2019-10-01,11
3010,2019-10-02,12
4577,2019-10-03,6
3942,2019-10-04,9
4161,2019-10-05,8
2460,2019-10-06,13
3937,2019-10-07,9
2459,2019-10-08,13
3024,2019-10-09,12
1726,2019-10-10,15
531,2019-10-11,20
4158,2019-10-12,8
1725,2019-10-13,15
1396,2019-10-14,16
1899,2019-10-15,14
3495,2019-10-16,10
3485,2019-10-17,10
1724,2019-10-18,15
1453,2019-10-19,16
195,2019-10-20,23
817,2019-10-21,18
3075,2019-10-22,11
789,2019-10-23,18
4622,2019-10-24,6
3099,2019-10-25,11
4488,2019-10-26,7
3472,2019-10-27,10
1874,2019-10-28,14
4493,2019-10-29,7
2344,2019-10-30,13
623,2019-10-31,19
624,2019-11-01,19
1100,2019-11-02,17
3929,2019-11-03,9
1723,2019-11-04,15
2342,2019-11-05,13
1895,2019-11-06,14
770,2019-11-07,18
772,2019-11-08,18
3449,2019-11-09,10
3926,2019-11-10,9
528,2019-11-11,20
775,2019-11-12,18
1701,2019-11-13,15
3280,2019-11-14,11
2265,2019-11-15,13
3924,2019-11-16,9
1367,2019-11-17,16
1900,2019-11-18,14
3923,2019-11-19,9
3307,2019-11-20,11
4646,2019-11-21,6
3294,2019-11-22,11
1374,2019-11-23,16
3022,2019-11-24,12
2270,2019-11-25,13
1700,2019-11-26,15
3920,2019-11-27,9
1902,2019-11-28,14
1904,2019-11-29,14
2271,2019-11-30,13
1212,2019-12-01,17
748,2019-12-02,18
3919,2019-12-03,9
1430,2019-12-04,16
1699,2019-12-05,15
248,2019-12-06,22
3917,2019-12-07,9
1896,2019-12-08,14
1907,2019-12-09,14
1908,2019-12-10,14
1698,2019-12-11,15
3488,2019-12-12,10
2278,2019-12-13,13
2279,2019-12-14,13
579,2019-12-15,19
54,2019-12-16,26
2280,2019-12-17,13
864,2019-12-18,18
1697,2019-12-19,15
1413,2019-12-20,16
835,2019-12-21,18
1912,2019-12-22,14
691,2019-12-23,19
1175,2019-12-24,17
3414,2019-12-25,10
3374,2019-12-26,11
743,2019-12-27,18
1417,2019-12-28,16
1423,2019-12-29,16
1425,2019-12-30,16
673,2019-12-31,19
261,2020-01-01,22
147,2020-01-02,24
69,2020-01-03,26
87,2020-01-04,25
9,2020-01-05,33
506,2020-01-06,20
950,2020-01-07,17
264,2020-01-08,22
14,2020-01-09,31
388,2020-01-10,21
2927,2020-01-11,12
675,2020-01-12,19
964,2020-01-13,17
4645,2020-01-14,6
4754,2020-01-15,5
2929,2020-01-16,12
4143,2020-01-17,8
1695,2020-01-18,15
2238,2020-01-19,13
3244,2020-01-20,11
158,2020-01-21,23
1893,2020-01-22,14
3845,2020-01-23,9
2240,2020-01-24,13
1415,2020-01-25,16
150,2020-01-26,24
3314,2020-01-27,11
692,2020-01-28,19
4284,2020-01-29,7
954,2020-01-30,17
1694,2020-01-31,15
3403,2020-02-01,10
1409,2020-02-02,16
3842,2020-02-03,9
1693,2020-02-04,15
2246,2020-02-05,13
2247,2020-02-06,13
2935,2020-02-07,12
3507,2020-02-08,10
1882,2020-02-09,14
3502,2020-02-10,10
2942,2020-02-11,12
1447,2020-02-12,16
231,2020-02-13,22
4109,2020-02-14,8
3544,2020-02-15,10
3835,2020-02-16,9
1441,2020-02-17,16
2943,2020-02-18,12
1875,2020-02-19,14
3249,2020-02-20,11
2287,2020-02-21,13
4375,2020-02-22,7
2944,2020-02-23,12
3263,2020-02-24,11
3281,2020-02-25,11
959,2020-02-26,17
3269,2020-02-27,11
1039,2020-02-28,17
1366,2020-02-29,16
2896,2020-03-01,12
2897,2020-03-02,12
2330,2020-03-03,13
1365,2020-03-04,16
1038,2020-03-05,17
527,2020-03-06,20
2900,2020-03-07,12
780,2020-03-08,18
2901,2020-03-09,12
1035,2020-03-10,17
1031,2020-03-11,17
2303,2020-03-12,13
1691,2020-03-13,15
818,2020-03-14,18
2305,2020-03-15,13
1885,2020-03-16,14
34,2020-03-17,28
2307,2020-03-18,13
398,2020-03-19,21
611,2020-03-20,19
2310,2020-03-21,13
110,2020-03-22,24
2311,2020-03-23,13
179,2020-03-24,23
111,2020-03-25,24
325,2020-03-26,21
299,2020-03-27,22
2312,2020-03-28,13
22,2020-03-29,29
408,2020-03-30,21
532,2020-03-31,20
112,2020-04-01,24
184,2020-04-02,23
94,2020-04-03,25
1393,2020-04-04,16
115,2020-04-05,24
1383,2020-04-06,16
665,2020-04-07,19
1027,2020-04-08,17
270,2020-04-09,22
2911,2020-04-10,12
97,2020-04-11,25
64,2020-04-12,26
655,2020-04-13,19
1689,2020-04-14,15
3827,2020-04-15,9
271,2020-04-16,22
117,2020-04-17,24
378,2020-04-18,21
1505,2020-04-19,16
738,2020-04-20,18
534,2020-04-21,20
191,2020-04-22,23
1888,2020-04-23,14
1688,2020-04-24,15
739,2020-04-25,18
175,2020-04-26,23
119,2020-04-27,24
4648,2020-04-28,6
2277,2020-04-29,13
120,2020-04-30,24
1020,2020-05-01,17
1041,2020-05-02,17
1687,2020-05-03,15
3111,2020-05-04,11
1686,2020-05-05,15
275,2020-05-06,22
536,2020-05-07,20
1490,2020-05-08,16
121,2020-05-09,24
537,2020-05-10,20
2947,2020-05-11,12
3110,2020-05-12,11
1915,2020-05-13,14
1685,2020-05-14,15
909,2020-05-15,18
2267,2020-05-16,13
196,2020-05-17,23
4263,2020-05-18,8
1063,2020-05-19,17
123,2020-05-20,24
99,2020-05-21,25
268,2020-05-22,22
170,2020-05-23,23
573,2020-05-24,19
2268,2020-05-25,13
539,2020-05-26,20
1062,2020-05-27,17
1917,2020-05-28,14
2274,2020-05-29,13
172,2020-05-30,23
540,2020-05-31,20
568,2020-06-01,19
279,2020-06-02,22
1950,2020-06-03,14
567,2020-06-04,19
896,2020-06-05,18
1485,2020-06-06,16
100,2020-06-07,25
101,2020-06-08,25
541,2020-06-09,20
1951,2020-06-10,14
2981,2020-06-11,12
1702,2020-06-12,15
1480,2020-06-13,16
935,2020-06-14,18
1478,2020-06-15,16
326,2020-06-16,21
1053,2020-06-17,17
211,2020-06-18,23
1043,2020-06-19,17
126,2020-06-20,24
1953,2020-06-21,14
1954,2020-06-22,14
893,2020-06-23,18
4365,2020-06-24,7
1048,2020-06-25,17
3878,2020-06-26,9
285,2020-06-27,22
3530,2020-06-28,10
3060,2020-06-29,11
4362,2020-06-30,7
2320,2020-07-01,13
3876,2020-07-02,9
1510,2020-07-03,16
1956,2020-07-04,14
3069,2020-07-05,11
3534,2020-07-06,10
2337,2020-07-07,13
3872,2020-07-08,9
543,2020-07-09,20
842,2020-07-10,18
201,2020-07-11,23
839,2020-07-12,18
3870,2020-07-13,9
3058,2020-07-14,11
339,2020-07-15,21
1957,2020-07-16,14
4511,2020-07-17,6
2995,2020-07-18,12
1703,2020-07-19,15
350,2020-07-20,21
592,2020-07-21,19
82,2020-07-22,25
1960,2020-07-23,14
3499,2020-07-24,10
508,2020-07-25,20
3865,2020-07-26,9
3210,2020-07-27,11
988,2020-07-28,17
987,2020-07-29,17
509,2020-07-30,20
4133,2020-07-31,8
1961,2020-08-01,14
589,2020-08-02,19
3208,2020-08-03,11
510,2020-08-04,20
2336,2020-08-05,13
2996,2020-08-06,12
2327,2020-08-07,13
1246,2020-08-08,16
228,2020-08-09,22
4344,2020-08-10,7
1262,2020-08-11,16
1266,2020-08-12,16
2325,2020-08-13,13
3189,2020-08-14,11
3000,2020-08-15,12
1949,2020-08-16,14
584,2020-08-17,19
3861,2020-08-18,9
511,2020-08-19,20
1225,2020-08-20,16
247,2020-08-21,22
868,2020-08-22,18
1962,2020-08-23,14
1214,2020-08-24,16
981,2020-08-25,17
1231,2020-08-26,16
861,2020-08-27,18
2975,2020-08-28,12
2962,2020-08-29,12
1722,2020-08-30,15
1240,2020-08-31,16
1721,2020-09-01,15
41,2020-09-02,27
1238,2020-09-03,16
4765,2020-09-04,5
1232,2020-09-05,16
2974,2020-09-06,12
3223,2020-09-07,11
3220,2020-09-08,11
335,2020-09-09,21
71,2020-09-10,26
858,2020-09-11,18
1223,2020-09-12,16
1965,2020-09-13,14
3436,2020-09-14,10
1720,2020-09-15,15
2250,2020-09-16,13
2244,2020-09-17,13
310,2020-09-18,21
1966,2020-09-19,14
4392,2020-09-20,7
1335,2020-09-21,16
3855,2020-09-22,9
1719,2020-09-23,15
4388,2020-09-24,7
2242,2020-09-25,13
3897,2020-09-26,9
875,2020-09-27,18
1967,2020-09-28,14
4104,2020-09-29,8
515,2020-09-30,20
2959,2020-10-01,12
3151,2020-10-02,11
674,2020-10-03,19
381,2020-10-04,21
3147,2020-10-05,11
831,2020-10-06,18
383,2020-10-07,21
28,2020-10-08,29
369,2020-10-09,21
2241,2020-10-10,13
976,2020-10-11,17
837,2020-10-12,18
2949,2020-10-13,12
1348,2020-10-14,16
399,2020-10-15,21
516,2020-10-16,20
1718,2020-10-17,15
2235,2020-10-18,13
851,2020-10-19,18
130,2020-10-20,24
2234,2020-10-21,13
3419,2020-10-22,10
1970,2020-10-23,14
1717,2020-10-24,15
2965,2020-10-25,12
937,2020-10-26,18
889,2020-10-27,18
1972,2020-10-28,14
1356,2020-10-29,16
519,2020-10-30,20
3181,2020-10-31,11
971,2020-11-01,17
520,2020-11-02,20
703,2020-11-03,19
169,2020-11-04,23
701,2020-11-05,19
107,2020-11-06,25
970,2020-11-07,17
969,2020-11-08,17
